,x,y,z
287735,5951808.100000001,2159945.38,114.93
287736,5951808.5600000005,2159945.19,114.89
287737,5951809.09,2159945.02,114.93
287738,5951809.28,2159944.86,113.65
287739,5951809.88,2159944.69,114.76
287740,5951809.68,2159943.55,115.35000000000001
287741,5951810.33,2159943.94,114.86
287742,5951810.37,2159944.3,114.93
287743,5951810.33,2159944.63,115.22
287744,5951809.51,2159944.86,114.83
287745,5951810.43,2159945.02,114.86
287746,5951810.04,2159946.07,114.86
287747,5951811.29,2159946.1,115.09
287748,5951806.79,2159947.74,113.29
287749,5951806.92,2159948.17,112.7
287750,5951806.46,2159946.7600000002,114.89
287751,5951806.5,2159947.15,114.73
287752,5951808.86,2159948.04,114.86
287753,5951807.71,2159946.56,114.89
287754,5951808.23,2159946.7600000002,114.93
287755,5951808.79,2159947.29,114.93
287756,5951807.350000001,2159949.02,114.86
287757,5951807.350000001,2159949.42,114.89
287758,5951807.22,2159948.34,114.93
287759,5951807.25,2159948.66,114.93
287760,5951808.43,2159948.5300000003,114.83
287761,5951808.46,2159948.86,114.86
287762,5951808.01,2159949.71,114.89
287763,5951811.5200000005,2159946.99,113.94
287764,5951811.65,2159947.38,113.48
287765,5951811.61,2159947.71,113.81
287766,5951809.94,2159949.61,112.60000000000001
287767,5951810.33,2159949.42,112.66
287768,5951811.0200000005,2159949.09,113.75
287769,5951809.68,2159946.6,114.89
287770,5951809.32,2159947.12,114.89
287771,5951809.350000001,2159947.45,114.86
287772,5951809.78,2159947.68,114.93
287773,5951810.17,2159947.81,114.93
287774,5951811.32,2159946.47,114.93
287775,5951812.07,2159947.91,114.93
287776,5951810.86,2159949.25,114.86
287777,5951810.37,2159949.55,114.86
287778,5951810.2,2159948.17,114.93
287779,5951810.73,2159948.17,114.93
287780,5951811.61,2159948.66,114.47
287781,5951811.58,2159948.93,114.86
287782,5951812.11,2159948.3,114.89
287783,5951812.11,2159948.6,115.09
287784,5951812.24,2159949.32,114.96000000000001
287785,5951812.24,2159949.65,115.06
287786,5951807.350000001,2159945.58,116.31
287787,5951807.78,2159945.45,116.83
287788,5951806.3,2159944.63,118.47
287789,5951806.2700000005,2159944.96,118.83
287790,5951808.14,2159945.45,117.75
287791,5951808.66,2159945.22,117.78
287792,5951808.96,2159945.05,118.31
287793,5951809.74,2159944.89,115.85000000000001
287794,5951809.28,2159944.99,116.37
287795,5951810.99,2159945.55,116.27
287796,5951809.68,2159943.09,118.44
287797,5951809.68,2159943.38,118.67
287798,5951806.89,2159947.42,116.57000000000001
287799,5951806.86,2159947.74,116.86
287800,5951809.65,2159949.75,117.19
287801,5951810.5600000005,2159949.29,116.86
287802,5951812.01,2159948.83,115.98
287803,5951811.45,2159949.12,115.88
287804,5951811.5200000005,2159946.7600000002,117.78
287805,5951811.48,2159947.06,118.08
287806,5951809.94,2159949.52,117.55
287807,5951810.37,2159949.42,118.04
287808,5951810.96,2159948.99,118.73
287809,5951812.04,2159948.6,117.98
287810,5951811.88,2159948.7600000002,119.06
287811,5951806.23,2159945.2800000003,119.09
287812,5951806.23,2159945.55,119.36
287813,5951806.23,2159945.87,119.52
287814,5951806.3,2159946.24,119.42
287815,5951807.41,2159945.71,119.23
287816,5951806.82,2159945.81,119.72
287817,5951808.3,2159945.22,119.91
287818,5951808.73,2159945.09,119.91
287819,5951807.78,2159945.45,119.95
287820,5951809.09,2159944.92,119.98
287821,5951810.33,2159943.97,119.49000000000001
287822,5951810.37,2159944.3,119.59
287823,5951810.33,2159944.63,119.88
287824,5951809.71,2159944.73,119.16
287825,5951809.55,2159944.89,120.18
287826,5951811.12,2159946.07,119.91
287827,5951811.0200000005,2159945.38,119.91
287828,5951811.0200000005,2159945.71,119.98
287829,5951806.3,2159946.5300000003,119.75
287830,5951807.0200000005,2159947.88,119.88
287831,5951807.05,2159948.24,119.91
287832,5951807.09,2159948.57,119.82000000000001
287833,5951807.15,2159948.89,119.88
287834,5951807.84,2159949.58,119.29
287835,5951811.78,2159947.68,119.26
287836,5951811.78,2159948.0100000002,119.23
287837,5951811.58,2159946.89,119.98
287838,5951811.61,2159947.22,119.91
287839,5951812.04,2159947.91,119.91
287840,5951810.79,2159949.19,119.88
287841,5951810.07,2159949.45,119.95
287842,5951811.48,2159948.93,119.42
287843,5951812.3,2159949.42,119.32000000000001
287844,5951812.2,2159948.99,119.68
287845,5951812.07,2159948.24,119.95
287846,5951812.11,2159948.6,119.91
287847,5951811.42,2159949.19,119.95
287848,5951811.78,2159948.96,120.01
287849,5951808.73,2159950.11,114.04
287850,5951808.07,2159950.07,114.7
287851,5951808.14,2159950.8,114.83
287852,5951808.17,2159951.16,114.86
287853,5951808.01,2159950.34,115.32000000000001
287854,5951808.5600000005,2159950.24,115.19
287855,5951808.66,2159951.32,115.16
287856,5951808.83,2159951.7800000003,114.60000000000001
287857,5951809.28,2159949.98,113.55
287858,5951810.01,2159949.7800000003,114.86
287859,5951809.58,2159949.91,114.99000000000001
287860,5951812.24,2159949.98,115.19
287861,5951812.2,2159950.3,115.55
287862,5951812.2,2159950.63,115.71000000000001
287863,5951809.38,2159952.34,114.47
287864,5951809.42,2159952.7,114.34
287865,5951810.04,2159953.22,114.27
287866,5951810.5,2159953.7800000003,114.14
287867,5951808.89,2159949.94,116.01
287868,5951808.99,2159949.98,118.8
287869,5951808.53,2159951.22,118.93
287870,5951808.63,2159951.65,118.60000000000001
287871,5951812.24,2159950.99,115.78
287872,5951812.2700000005,2159951.32,115.85000000000001
287873,5951809.58,2159952.44,116.67
287874,5951810.04,2159952.99,116.76
287875,5951812.24,2159951.62,116.04
287876,5951812.24,2159951.88,116.37
287877,5951812.37,2159953.0300000003,116.21000000000001
287878,5951812.24,2159952.24,116.60000000000001
287879,5951812.5,2159951.85,117.29
287880,5951809.94,2159949.84,117.75
287881,5951809.48,2159949.91,118.31
287882,5951812.2,2159950.66,118.24000000000001
287883,5951812.3,2159951.06,117.91
287884,5951812.37,2159949.81,119.0
287885,5951812.4,2159951.48,117.62
287886,5951810.5,2159953.52,116.4
287887,5951807.8100000005,2159949.88,119.59
287888,5951807.78,2159950.14,119.91
287889,5951807.84,2159950.57,119.68
287890,5951808.83,2159950.14,119.95
287891,5951809.22,2159949.98,119.91
287892,5951808.2700000005,2159950.34,120.01
287893,5951809.58,2159949.84,119.98
287894,5951830.48,2159949.16,105.41
287895,5951831.33,2159948.86,105.35000000000001
287896,5951839.01,2159945.74,104.07000000000001
287897,5951835.24,2159947.15,104.63
287898,5951836.09,2159946.83,104.53
287899,5951837.7,2159946.27,104.26
287900,5951829.69,2159949.42,105.58
287901,5951852.13,2159940.82,102.2
287902,5951845.83,2159943.25,103.08
287903,5951846.55,2159942.86,102.92
287904,5951827.33,2159950.27,105.94
287905,5951826.71,2159950.47,105.91
287906,5951826.15,2159950.7,106.07000000000001
287907,5951828.48,2159949.81,105.58
287908,5951828.0200000005,2159949.98,105.84
287909,5951852.99,2159920.71,101.61
287910,5951852.39,2159921.07,101.67
287911,5951856.46,2159919.37,101.21000000000001
287912,5951858.14,2159918.7800000003,100.95
287913,5951859.97,2159917.95,100.66
287914,5951860.76,2159917.73,100.59
287915,5951862.14,2159917.23,100.33
287916,5951863.350000001,2159916.54,100.10000000000001
287917,5951863.88,2159916.31,99.97
287918,5951865.03,2159916.02,99.97
287919,5951864.2700000005,2159916.15,100.07000000000001
287920,5951862.66,2159917.1,100.3
287921,5951862.43,2159917.07,100.46000000000001
287922,5951868.34,2159914.74,99.51
287923,5951871.75,2159913.43,99.05
287924,5951869.75,2159914.2800000003,99.31
287925,5951870.08,2159914.15,99.34
287926,5951870.28,2159914.08,99.34
287927,5951869.19,2159914.5100000002,99.47
287928,5951877.49,2159911.1,98.29
287929,5951875.66,2159911.82,98.56
287930,5951866.600000001,2159915.49,99.84
287931,5951866.11,2159935.38,100.0
287932,5951868.37,2159934.29,99.64
287933,5951871.0600000005,2159933.21,99.31
287934,5951869.36,2159934.13,99.51
287935,5951877.49,2159930.75,98.33
287936,5951876.61,2159931.24,98.46000000000001
287937,5951872.7,2159932.82,99.02
287938,5951861.12,2159937.31,100.75
287939,5951864.44,2159935.84,100.23
287940,5951865.32,2159935.5100000002,100.10000000000001
